url,brand,discovered,confidence_level,ip,domain,sld,category,registrar,registration_date
http://dana-ewallet.**********.my.id/,Generic/Spear Phishing,5/2/2024 11:37,100,,**********.my.id,my.id,phishing,PT Registrasi Neva Angkasa,1/4/2026
https://**********.id/?shop=higgs-domino-x8-original-download-link-slot-online-gacor,-,8/2/2024 14:01,100,74.50.66.174,**********.id,id,online gambling,PT Jagat Informasi Solusi (int),11/17/2025
http://mail.*************.go.id/berita/2015-05-31-00-20-17/item/opening-meeting-pembinaan-pengawasan-daerah-pt-jambi-ke-pn-muara-bungo-semester-1-tahun-2024.html,judi online,8/6/2024 8:48,100,172.67.201.162,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/28/2009
https://uptdpkm-sukadana.**************.go.id/tarak/?tarak=agen+judi+slot+online,-,8/4/2024 15:16,100,103.225.242.68,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/25/2009
http://pemblokiranakunzihbai4.****.biz.id/login/,"Facebook, Inc.",4/4/2024 18:50,100,104.21.43.87,****.biz.id,biz.id,phishing,PT JC Indonesia,8/20/2026
https://*************.id/,-,8/4/2024 22:20,100,172.67.170.138,*************.id,id,online gambling,PT Jagat Informasi Solusi (int),9/14/2023
http://eventgarenafreefirex.*******.id/,Garena,5/9/2024 6:32,100,103.219.251.244,*******.id,id,phishing,PT JC Indonesia,8/11/2022
https://**********.co.id/login/,microsoft,5/8/2021 3:34,100,,**********.co.id,co.id,phishing,PT Registrasi Nama Domain,5/28/2013
https://febi.***************.ac.id/wp-content/site/?guler=TRAMADOL338,-,8/4/2024 4:27,100,103.189.49.55,***************.ac.id,ac.id,online gambling,PT Jetcoms Netindo,10/23/2017
https://lb-brimo.****.my.id,,11/7/2022 0:00,100,,****.my.id,my.id,phishing,PT Cloud Hosting Indonesia,11/26/2025
http://****.id/RxuNSZ,ics,10/27/2021 11:00,90,180.250.119.59,****.id,id,phishing,PT Digital Registra Indonesia,4/23/2018
***********.my.id,,8/2/2024 4:00,100,84.32.84.32,***********.my.id,my.id,other,PT Web Media Technology Indonesia,2/24/2024
https://***************.go.id/berita/berita-terkini/2-uncategorised/562-pengambilan-sumpah-dan-pelantikan-ketua-pengadilan-negeri-pangkalan-bun,judi online,8/6/2024 11:25,100,103.102.0.117,***************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/17/2012
https://diskominfo.**************.go.id/serah-terima-jabatan-penjabat-bupati-barito-kuala/,-,8/4/2024 7:58,100,104.21.66.177,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/21/2008
https://www.sipp311.***********.go.id/?manyao=judi%20slot%20online%20terpercaya,-,8/5/2024 5:14,100,103.180.162.165,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/16/2010
https://bkpsdm.*********.go.id/doflamingo/slot-anakslot/,-,8/2/2024 9:55,100,36.67.236.155,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
http://thp.****.ac.id/kategori/detail/kesehatan-,-,8/3/2024 7:15,100,45.13.133.223,****.ac.id,ac.id,online gambling,PT Web Commerce Communications,3/14/2022
https://bpkad.********.go.id/data/temp/docs/?IGD=bintang99,-,8/4/2024 11:19,100,45.64.96.108,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/17/2006
https://dlhp.*********.go.id/js/-/prabusports/,judi online,8/5/2024 17:11,100,103.115.19.17,*********.go.id,go.id,phishing,Kementerian Komunikasi dan Informatika,4/27/2007
https://grubwafree.************.my.id/go.php,"Facebook, Inc.",3/6/2024 18:51,100,,************.my.id,my.id,phishing,,11/15/2025
https://***.id/dig72,Facebook,10/11/2023 8:34,100,172.104.190.111,***.id,id,phishing,PT Digital Registra Indonesia,7/22/2020
https://uptdpkm-sukadana.**************.go.id/kayong/?kayong=judi+bola+piala+dunia,-,8/4/2024 15:16,100,103.225.242.68,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/25/2009
https://**************.go.id/chubi/?pusat=judi+bola+liga+france,-,8/4/2024 16:31,100,172.67.149.70,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/18/2013
site:https://pustaka.********.go.id/inlislite3/anggota/?maxwen=arena168,-,7/8/2024 7:20,100,103.56.232.30,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,1/27/2010
http://livefacbokaqcris1.****.biz.id/vhsfhqpdhdsih6/,"Facebook, Inc.",3/5/2024 18:58,100,172.67.177.102,****.biz.id,biz.id,phishing,PT JC Indonesia,8/20/2026
https://***************.go.id/berita/berita-terkini/2-uncategorised/608-pelepasan-almarhum-paskatu-hardinata-s-h-m-h,judi online,8/6/2024 11:29,100,103.102.0.117,***************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/17/2012
https://***********.id/,judi online,8/5/2024 12:13,100,92.205.133.169,***********.id,id,online gambling,PT Jagat Informasi Solusi (int),6/12/2024
https://sidamulya-wanareja.**********.go.id/wp-includes/get/?cartel=nagabet123,-,8/4/2024 11:42,100,104.26.8.176,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/12/2005
https://perpustakaan.*************.go.id/slims/pa-boyolali/index.php?p=show_detail&id=360&keywords=,judi online,8/6/2024 0:53,100,103.16.79.44,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,2/16/2006
https://teswebkuu.****.my.id/,WhatsApp,3/18/2024 2:46,100,,****.my.id,my.id,phishing,PT Digital Registra Indonesia,6/16/2025
http://bdp.faperta.*****.ac.id/izin/?numpang=pos4d,-,6/29/2024 22:26,100,103.151.89.156,*****.ac.id,ac.id,phishing,PT Biznet Gio Nusantara,2/12/2000
https://banntuan-dana.***********.my.id/,DANA,2/23/2024 9:52,100,,***********.my.id,my.id,phishing,PT Web Media Technology Indonesia,3/1/2026
**************.go.id,,3/5/2024 0:00,100,103.179.89.100,**************.go.id,go.id,spam,Kementerian Komunikasi dan Informatika,7/14/2008
https://walahweas.*****.my.id/,WhatsApp,3/2/2024 19:08,100,,*****.my.id,my.id,phishing,PT JC Indonesia,1/15/2026
https://**************.id/,-,8/4/2024 11:02,100,172.67.203.147,**************.id,id,online gambling,PT Jagat Informasi Solusi (int),6/1/2024
https://****************.id/.well-known/acme-challenge/?email=3mail@b.c&-0262511fa4ef2316ee46da9400bfffab-HDdas-kuxwq38pdi6w54xmsf-h3z-elpodjNm9t4N7jDL8NfvUI6o4SLnS79Qo1s0-20yvskdu-0262511fa4ef2316ee46da9400bfffab,microsoft,5/25/2023 11:00,90,103.134.152.12,****************.id,id,phishing,PT JC Indonesia,6/14/2019
https://*********.go.id/spt2024/?terbang=situs+judi+bola+resmi+di+indonesia,-,8/4/2024 0:10,100,153.92.9.38,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/6/2009
https://****************.go.id/slotmaxwins1986/?shop=login-member-auto-maxwin,-,8/3/2024 12:20,100,109.123.235.48,****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/9/2010
https://panitera.***********.go.id/cuaks/?cr2=daftar-agen-slot-terpercaya,judi online,8/5/2024 21:05,100,103.251.44.248,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,2/25/2009
https://hycw.******.ac.id/prada188/bo177-169-jackpot-slot,-,8/3/2024 11:49,100,172.67.132.5,******.ac.id,ac.id,online gambling,PT Jagoan Hosting Indonesia,3/24/2024
https://****************.go.id/slotmaxwins1986/?shop=bonus-maxwin,-,8/3/2024 12:12,100,109.123.235.48,****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/9/2010
http://mediannw-dwnln.****.biz.id/,WhatsApp,3/29/2024 8:41,100,104.21.22.99,****.biz.id,biz.id,other,PT JC Indonesia,8/21/2026
https://******************.id/page/2/,-,8/4/2024 8:30,100,104.21.14.129,******************.id,id,online gambling,PT Jagat Informasi Solusi (int),5/10/2025
https://sidamulya-wanareja.**********.go.id/wp-includes/get/?cartel=PragmaticPlay,-,8/4/2024 11:47,100,104.26.9.176,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/12/2005
http://dana-id-claim-uang-tunai-2024.***.biz.id/,DANA,3/10/2024 0:23,100,,***.biz.id,biz.id,phishing,PT Registrasi Neva Angkasa,5/26/2025
http://facebook-pemblokiran.***.my.id/,Facebook,3/23/2024 5:42,100,,***.my.id,my.id,phishing,PT Registrasi Neva Angkasa,8/5/2025
http://mail.*************.go.id/berita/2015-05-31-00-20-17/item/rapat-bulanan-edisi-mei-2024.html,judi online,8/6/2024 8:49,100,172.67.201.162,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/28/2009
https://*************.go.id/peta-situs-pengadilan-agama-muara-labuh-sitemap/,-,8/3/2024 15:25,100,185.184.68.130,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/3/2012
https://lmsqcx.******.ac.id/,-,8/3/2024 11:48,100,172.67.132.5,******.ac.id,ac.id,online gambling,PT Jagoan Hosting Indonesia,3/24/2024
https://******.my.id/tarif-transaksi,,11/3/2022 0:00,100,,******.my.id,my.id,phishing,PT Cloud Hosting Indonesia,8/26/2022
https://admin.*************.co.id/uploads/757899490/fbck.php/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/index.php,Facebook,4/23/2024 20:19,100,203.175.9.149,*************.co.id,co.id,phishing,PT Digital Registra Indonesia,7/14/2021
https://pwk.*****.ac.id/ccu/3.html,,1/10/2024 8:54,100,103.211.143.100,*****.ac.id,ac.id,phishing,PT Jetcoms Netindo,12/8/2014
https://sidamulya-wanareja.**********.go.id/wp-includes/get/?cartel=mbo303,-,8/4/2024 11:32,100,104.26.9.176,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/12/2005
********************.my.id,,10/5/2022 0:00,100,,********************.my.id,my.id,phishing,PT Biznet Gio Nusantara,9/9/2022
https://sipp.***********.go.id/data/docs/temp/?infus=aladin88,-,8/3/2024 16:30,100,103.55.39.38,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/2/2009
https://**************.id/,-,7/8/2024 2:46,100,172.67.206.104,**************.id,id,online gambling,PT Digital Registra Indonesia,6/19/2025
http://wp-claimx-dnnx-kaggetxzc.******.biz.id/,DANA,3/2/2024 15:14,100,,******.biz.id,biz.id,phishing,PT JC Indonesia,8/15/2025
http://www.***.net.id/index.php/coverage-area-pt-sriwijaya-internet-services-lemabang-sekitar/,-,8/2/2024 6:19,100,,***.net.id,net.id,online gambling,PANDI Registrar Net ID,8/8/2017
https://dkukm.*********.go.id/vina/?cirebon=QQSTAR88%20SITUS%20JUDI%20SLOT%20ONLINE,judi online,8/5/2024 17:11,100,103.115.19.17,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/27/2007
http://www.***********.id/wp-admin/bk/book.php,cpanel,11/1/2021 11:00,90,103.253.212.70,***********.id,id,phishing,PT Jagat Informasi Solusi (int),5/11/2026
https://***********.sch.id/wp-content/news/?slot=demo-slot-server-luar,-,8/3/2024 13:54,100,104.21.58.96,***********.sch.id,sch.id,online gambling,PT Digital Registra Indonesia,1/27/2026
https://layanan.power.******.id/layanan/card/?bimbingan=idnpp,-,6/21/2024 3:17,100,104.21.0.142,******.id,id,online gambling,PT Cloud Hosting Indonesia,1/26/2015
https://learning.********.id/3dprint/.well-known/validate/secure.att.net/AT&T-Login.htm,AT&T,5/17/2021 22:27,100,103.10.120.75,********.id,id,phishing,PT Digital Registra Indonesia,8/27/2019
*********.id,,8/2/2024 4:00,100,103.21.220.20,*********.id,id,other,PT Jagat Informasi Solusi (int),6/5/2026
https://facebook-verify.***.my.id/login.php,Facebook,3/22/2024 20:31,100,,***.my.id,my.id,phishing,PT Registrasi Neva Angkasa,8/5/2025
http://www.pangkalpinang.************.go.id/.well-known/pki-validation/PDN/code/?games=cendanagaming.com+agen+bola+agen+casino+agen+judi+online+situs+judi+online+terbaik+dan+terpercaya,judi online,8/5/2024 15:23,100,45.64.98.218,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://*******.id/mt2/finish.html,M&T Bank,1/9/2020 2:08,100,156.67.209.203,*******.id,id,phishing,PT Digital Registra Indonesia,2/3/2019
****************.id,,8/2/2024 4:00,100,,****************.id,id,other,PT Jagat Informasi Solusi (int),5/10/2025
http://bbkk.**********.go.id/wp-content/uploads/berita/dewatogel88.html,judi online,8/5/2024 20:27,100,202.47.80.156,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,3/17/2010
http://claimdan4kaget.********.my.id/,DANA,7/14/2024 15:01,100,,********.my.id,my.id,phishing,  PT REGISTRASI NEVA ANGKASA  ,4/17/2026
http://**********.id/,judi online,8/6/2024 3:28,100,162.255.119.127,**********.id,id,online gambling,PT Jagoan Hosting Indonesia,5/21/2026
https://**********.id/,-,8/4/2024 5:17,100,172.67.163.92,**********.id,id,online gambling,PT Jagoan Hosting Indonesia,5/21/2026
*********.id,,8/2/2024 4:00,100,104.21.58.13,*********.id,id,other,PT Web Media Technology Indonesia,7/7/2026
http://mail.newlinkvjxl136.*****.my.id/vhsfhqpdhdsih6,Tencent,1/28/2024 17:17,100,,*****.my.id,my.id,phishing,PT JC Indonesia,8/20/2026
http://web.organisasi.**************.go.id/link/?web=dukun%20gacor%20slot,-,8/2/2024 23:54,100,103.146.203.123,**************.go.id,go.id,phishing,Kementerian Komunikasi dan Informatika,5/10/2000
*********.id,,8/2/2024 4:00,100,66.29.153.239,*********.id,id,spam,PT Jagoan Hosting Indonesia,5/21/2026
https://jdihdprd.*********.go.id/images/,-,8/4/2024 7:15,100,103.131.51.131,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/26/2005
https://humas.**.ac.id/icon/sgacor/,-,7/22/2024 2:14,100,152.118.24.175,**.ac.id,ac.id,online gambling,PT Cyberindo Aditama,1/1/1995
http://kec.sungai-pinang.*********.go.id/wp-includes/model/,judi online,8/5/2024 11:40,100,103.136.182.101,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,2/27/2006
http://puskesmas-masaran1.*********.go.id/img/xgacor/?cuanbos=DEMO%20PG%20SOFT%20MAHJONG%201,-,8/4/2024 3:35,100,,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/15/2006
http://opac.pps.************.ac.id/repository,,7/7/2024 9:15,100,103.55.216.7,************.ac.id,ac.id,malware,PT Aksara Data Digital,10/26/2007
http://********.id/.cibc/,CIBC,4/2/2020 20:13,100,103.247.8.191,********.id,id,phishing,PT Jagat Informasi Solusi,3/13/2017
https://bkppd.********.go.id/index.php/info/66-seleksi-jptp-tahun-2023,-,8/3/2024 6:53,100,192.124.249.111,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://******************.id/,-,8/4/2024 8:30,100,172.67.159.41,******************.id,id,online gambling,PT Jagat Informasi Solusi (int),5/10/2025
https://prokopim.*******.go.id/2024/06/19/gelar-rapat-evaluasi-bupati-belu-minta-kerja-sesuai-tupoksi/,-,8/3/2024 2:44,100,103.253.213.49,*******.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/28/2006
https://lnstgramwebslte.*****.biz.id/index.php,Instagram,3/28/2024 3:56,100,,*****.biz.id,biz.id,phishing,PT Registrasi Nama Domain,6/17/2026
https://pblkoffccce9nrhw.***.my.id/view,"Facebook, Inc.",3/20/2024 20:48,100,104.21.67.236,***.my.id,my.id,phishing,PT Registrasi Neva Angkasa,5/2/2026
https://layanann-dana.******************.biz.id/,DANA,3/30/2024 9:19,100,,******************.biz.id,biz.id,phishing,PT JC Indonesia,2/18/2026
https://danaa-indonesia.****************.biz.id/,DANA,3/30/2024 22:44,100,172.67.221.2,****************.biz.id,biz.id,phishing,PT Registrasi Nama Domain,9/24/2025
*********.id,,8/2/2024 4:00,100,172.67.219.209,*********.id,id,other,PT Jagoan Hosting Indonesia,7/10/2026
https://perpusda.****************.go.id/inlislite3/keanggotaan/?tunnel=qqfullbet,judi online,8/6/2024 0:01,100,103.18.117.167,****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/8/2011
https://kominfo.*************.go.id/lokasi/anemia/?flight=dewagacor,judi online,8/5/2024 22:36,100,103.55.39.178,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/3/2013
https://disketapang.********.go.id/api/?cocain=SLOT+MAHJONG+OFFLINE,judi online,8/6/2024 0:28,100,36.64.61.158,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,1/17/2006
https://disketapang.********.go.id/api/?cocain=SLOT+JOKER+GAMING,judi online,8/6/2024 0:22,100,36.64.61.158,********.go.id,go.id,online gamblingg,Kementerian Komunikasi dan Informatika,1/17/2006
http://bimatarung.***********.go.id/page/11/?the7-page-98a7e58=9,-,8/4/2024 4:19,100,113.20.30.104,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/29/2011
http://newsslink23zpczs.*****.my.id/barux23/,WhatsApp,2/19/2024 0:43,100,,*****.my.id,my.id,phishing,PT JC Indonesia,8/20/2026
https://linkx-dna-indonesiax-xco.**************.my.id/,DANA,6/22/2024 18:42,100,,**************.my.id,my.id,phishing,PT Registrasi Nama Domain,7/4/2026
https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=kudasakti168,judi online,8/5/2024 20:41,100,103.162.68.84,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/11/2009
https://ml138.waykanan.***.net.id/,-,8/1/2024 10:10,100,103.140.189.47,***.net.id,net.id,Online Gambling,PANDI Registrar Net ID,6/17/2019
https://geoportal.****************.go.id/files/?geomaps=situs-judi-qq-online24jam-terpercaya-2024,judi online,8/5/2024 12:43,100,104.21.22.233,****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/17/2006
https://****.or.id/andro/slot-pulsa/,-,8/2/2024 14:21,100,103.103.192.11,****.or.id,or.id,online gambling,PT Digital Registra Indonesia,11/1/2000
https://****************.go.id/slotmaxwins1986/?shop=trik-pola-maxwin,-,8/3/2024 12:15,100,109.123.235.48,****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/9/2010
https://******.id/pages/category=your_pages&ref=bookmarks/index.html,Facebook,3/18/2022 16:45,100,202.157.177.55,******.id,id,phishing,PT JC Indonesia,6/21/2019
***.net.id,,4/9/2024 0:00,100,43.252.105.110,***.net.id,net.id,spam,PANDI Registrar Net ID,9/30/2011
http://cdshzchhs4lbaj.***.my.id/view,Coda Payments,3/16/2024 22:51,100,104.21.67.236,***.my.id,my.id,phishing,PT Registrasi Neva Angkasa,5/2/2026
https://***********.co.id/axbc/man.txt,axa,6/30/2021 1:30,100,,***********.co.id,co.id,phishing,PT Web Commerce Communications,6/17/2021
https://deskrelawanpb.****.go.id/gempa-jatim/reports/view/174?l=sk,-,8/4/2024 9:56,100,172.67.194.146,****.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/19/2008
https://****.id/Rxr8vK,ICS - International Card Services,10/2/2021 4:10,90,180.250.119.59,****.id,id,phishing,PT Digital Registra Indonesia,4/23/2018
https://dkukm.*********.go.id/vina/?cirebon=TUNA-55,judi online,8/5/2024 17:22,100,103.115.19.17,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/27/2007
